id,record_group_id,name,description,language,translated_to_en,category,subcategory,created_at,user_id,product,channel,priority,region,duplicate_type
3624,651,Ноутбук не работате,Пользователь сообщил: Ноутбук не работате,Russian,Laptop not working,Sales,Pipeline,2025-10-28 21:15:28.414222,015a4845,AuthGuard,Call,1,Americas,typo
21533,-1,Hesaba erişim reddedildi,Yavaş performans ile ilgili sorun,Turkish,different,IT,Network,2025-12-01 21:15:28.591128,1e074de0,RoleManager,Slack,3,Europe,hard_negative
580,102,账户访问被拒绝 / 계정 접근 거부,用户反馈：账户访问被拒绝 / 계정 접근 거부,Chinese,Account access denied,Operations,Warehouse,2025-06-26 21:15:28.383163,0261a22f,ChatBot,Mobile,3,Americas,cross_lang
17804,3214,Проблема обновления ПО hai,Проблема связана с Проблема обновления ПО hai,Russian,Software update issue,IT,Security,2025-09-26 21:15:28.571437,c38587a5,TicketMaster,Webhook,3,Europe,codemix
4921,883,Aplicativo travando مشكلة,Problema relacionado a Aplicativo travando مشكلة,Portuguese,App crashing,IT,Software,2025-05-23 21:15:28.427188,060dc56c,RoleManager,Kiosk,3,North Africa,codemix
19209,3470,لیپ ٹاپ کام نہیں کر رہا@@,صارف نے رپورٹ کیا: لیپ ٹاپ کام نہیں کر رہا@@,Urdu,Laptop not working,Operations,Inventory,2025-09-20 21:15:28.577591,068e8fa8,RuleEngine,Kiosk,4,South Asia,noise
18282,3303,Netzwerkfehler#,Problem im Zusammenhang mit Netzwerkfehler#,German,Network error,HR,Recruitment,2025-09-18 21:15:28.575193,797a5af4,TicketMaster,Chatbot,3,Oceania,noise
12524,2240,ปัญหาการอัปเดตซอฟต์แวร์,ปัญหาที่เกี่ยวข้องกับ ปัญหาการอัปเดตซอฟต์แวร์,Thai,Software update issue,Finance,Transaction,2025-10-03 21:15:28.503493,3690ee64,SearchEngine,Slack,1,Scandinavia,original
13317,2390,App uninstalling istelf,Customer reported: App uninstalling istelf,English,App crashing,HR,Training,2025-10-02 21:15:28.507491,80248f33,AuthGuard,IVR,2,Asia,typo
14575,2624,التحديث الفوري مفقود / ڈیٹا سنک مسئلہ,مشكلة مرتبطة بـ التحديث الفوري مفقود / ڈیٹا سنک مسئلہ,Arabic,Data sync issue,Support,Ticket,2026-01-08 21:15:28.527657,163643b1,ChatBot,In-App,2,Balkans,cross_lang
21400,-1,Hesaba erişim reddedildi,Ağ hatası ile ilgili sorun,Turkish,different,IT,Network,2026-04-03 21:15:28.591128,a327536b,RuleEngine,Kiosk,2,Oceania,hard_negative
8848,1589,مشكلة في مزامنة البيانات hai,أبلغ العميل عن: مشكلة في مزامنة البيانات hai,Arabic,Data sync issue,IT,API,2026-01-23 21:15:28.460257,8feac316,AuthGuard,IVR,2,West Europe,codemix
11547,2070,Malfunzionamento hardware...,Cliente segnala: Malfunzionamento hardware...,Italian,Hardware malfunction,Support,Account,2025-12-02 21:15:28.483386,9d28123c,WorkflowAI,Social Media,1,North Africa,noise
1388,256,ধীর কার্যক্ষমতা...,ধীর কার্যক্ষমতা... সম্পর্কিত সমস্যা,Bengali,Slow performance,Operations,Supply Chain,2026-04-09 21:15:28.391514,fbc3bf1b,RuleEngine,Call,1,Africa,noise
8531,1531,耳机插孔故障,与耳机插孔故障相关的问题,Chinese,Hardware malfunction,Finance,Payment,2026-04-11 21:15:28.460257,e90c8aa1,NotifyMe,Tablet,5,Latin America,abbreviation
12034,2155,网络错误??,与网络错误??相关的问题,Chinese,Network error,IT,DevOps,2025-07-26 21:15:28.498463,e0eb8444,PayFlow,SMS,1,South Asia,noise
1997,365,ایپ کرشی ہو رہی ہے,ایپ کرشی ہو رہی ہے سے متعلق مسئلہ,Urdu,App crashing,IT,Network,2025-09-28 21:15:28.398318,dbfe6317,DataSync,Chat,2,Americas,typo
15699,2833,ہارڈ ویئر خرایب,ہارڈ ویئر خرایب سے متعلق مسئلہ,Urdu,Hardware malfunction,Operations,Inventory,2025-08-20 21:15:28.544589,b8d0f1d4,AppX,Teams,4,East Asia,typo
13994,2513,Hesaba erişim reddedildi مشكلة,Kullanici bildirdi: Hesaba erişim reddedildi مشكلة,Turkish,Account access denied,IT,Security,2025-06-18 21:15:28.519828,476f9cc8,HelpDesk,Chat,1,Oceania,codemix
17976,3245,Problème de synchronisation,Probleme lie a Problème de synchronisation,French,Data sync issue,Operations,Logistics,2025-06-11 21:15:28.571437,67c1161d,IntegrationBus,Webhook,4,Central Asia,original
14344,2582,Anmeldeproblem,Problem im Zusammenhang mit Anmeldeproblem,German,Login issue,IT,API,2026-02-28 21:15:28.523675,2dc73668,RoleManager,Webhook,5,North America,abbreviation
15656,2824,应用迟缓,用户反馈：应用迟缓,Chinese,Slow performance,IT,Hardware,2025-10-28 21:15:28.543475,4c45eff7,AuthGuard,SMS,3,Caribbean,abbreviation
5723,1029,スピーカーから音が出ない hai,スピーカーから音が出ない hai に関連する問題,Japanese,Hardware malfunction,HR,Benefits,2025-11-24 21:15:28.435896,10ca3ba9,IntegrationBus,Email,1,Iberia,codemix
7341,1325,Ứng dụng bị lỗi#,Nguoi dung bao cao: Ứng dụng bị lỗi#,Vietnamese,App crashing,Finance,Audit,2026-03-27 21:15:28.451412,c77a911b,BillingPro,Teams,3,Central Asia,noise
2081,379,Ứng dụng bị lỗi!!!,Van de lien quan den Ứng dụng bị lỗi!!!,Vietnamese,App crashing,IT,Database,2025-06-20 21:15:28.399318,7ea74f44,WorkflowAI,Social Media,5,West Europe,noise
15177,2732,Ứng dụng bị lỗi / ऐप क्रैश हो रहा है,Nguoi dung bao cao: Ứng dụng bị lỗi / ऐप क्रैश हो रहा है,Vietnamese,App crashing,Sales,CRM,2025-12-26 21:15:28.537707,c0615a11,FormBuilder,Call,4,Sub-Saharan Africa,cross_lang
12623,2260,Pembayaran gagal,Masalah terkait Pembayaran gagal,Indonesian,Payment failed,Finance,Ledger,2025-07-13 21:15:28.503493,1fdb582c,SchedulerX,Chatbot,1,North Africa,abbreviation
21103,-1,Trage prestaties,Probleem gerelateerd aan Datasynchronisatieprobleem,Dutch,different,IT,Network,2026-02-09 21:15:28.591128,ddcd8a4c,AuthGuard,Email,5,Balkans,hard_negative
6148,1110,एप्लीकेशन त्रुटि,समस्या एप्लीकेशन त्रुटि से संबंधित है,Hindi,App crashing,Sales,Forecast,2025-10-01 21:15:28.438340,364d3c9f,UserPortal,Browser Extension,5,Americas,original
3615,650,Problema di accesso / Anmeldeproblem,Problema relativo a Problema di accesso / Anmeldeproblem,Italian,Login issue,HR,Benefits,2026-01-02 21:15:28.414222,3d5d2569,FlowEngine,Tablet,2,Europe,cross_lang
5556,999,ข้อผิดพลาดเครือข่าย,ปัญหาที่เกี่ยวข้องกับ ข้อผิดพลาดเครือข่าย,Thai,Network error,Finance,Fraud,2025-10-06 21:15:28.434161,db165ddd,SecureLogin,Webhook,4,East Asia,paraphrase
10545,1895,Проблема со входом🙂,Проблема связана с Проблема со входом🙂,Russian,Login issue,Support,Profile,2025-07-05 21:15:28.483386,399dd365,AdminPanel,Mobile,1,Africa,noise
2517,455,Utendaji wa polepole,Mtumiaji ameripoti: Utendaji wa polepole,Swahili,Slow performance,HR,Leave,2025-08-06 21:15:28.402994,0d3ff261,AuditLog,Mobile,3,Asia,abbreviation
3724,671,更新中断,与更新中断相关的问题,Chinese,Software update issue,Sales,Renewal,2025-12-22 21:15:28.415219,f4c2d459,ComplianceKit,IVR,1,Central Asia,paraphrase
3283,590,أادء بطيء,أبلغ العميل عن: أادء بطيء,Arabic,Slow performance,IT,Security,2026-03-29 21:15:28.405201,56cb02cc,SecureLogin,Chat,3,North Africa,typo
21233,-1,Hitilafu ya vifaa,Mtumiaji ameripoti: Malipo yameshindwa,Swahili,different,IT,Network,2026-01-01 21:15:28.591128,9ed48fa8,BillingPro,Call,3,Scandinavia,hard_negative
1953,358,支払いに失敗しました@@,支払いに失敗しました@@ に関連する問題,Japanese,Payment failed,Support,Escalation,2025-06-28 21:15:28.398318,5a42c926,RoleManager,Webhook,3,Scandinavia,noise
7792,1401,Speaker no sound / Error de escáner,Customer reported: Speaker no sound / Error de escáner,English,Hardware malfunction,HR,Recruitment,2025-10-18 21:15:28.457641,abf85985,ComplianceKit,SMS,5,West Europe,cross_lang
3625,651,Il laptop non funziona,Cliente segnala: Il laptop non funziona,Italian,Laptop not working,IT,Security,2025-11-21 21:15:28.414222,75571ad3,AdminPanel,Teams,4,Europe,abbreviation
8668,1556,Problema de sincronización!!!,Cliente reporta: Problema de sincronización!!!,Spanish,Data sync issue,IT,Network,2025-04-21 21:15:28.460257,880506da,AppX,Slack,4,North Africa,noise
12840,2300,فشل تحديث البرنامج الثابت hai,مشكلة مرتبطة بـ فشل تحديث البرنامج الثابت hai,Arabic,Software update issue,Support,Access,2025-09-25 21:15:28.505492,f915b1a6,APIHub,IVR,2,Caribbean,codemix
449,79,Lỗi đăng nhập,Van de lien quan den Lỗi đăng nhập,Vietnamese,Login issue,Sales,Opportunity,2026-02-28 21:15:28.381370,0971a30e,ComplianceKit,Browser Extension,5,East Europe,original
19871,-1,FPSが低い,ユーザー報告: アカウントアクセス拒否,Japanese,different,IT,Network,2026-03-13 21:15:28.591128,76925f35,SearchEngine,WhatsApp,2,Europe,hard_negative
7687,1384,键盘不工作,用户反馈：键盘不工作,Chinese,Laptop not working,Operations,Compliance,2025-06-22 21:15:28.456643,fe102fbd,FlowEngine,Call,5,Europe,paraphrase
15659,2825,Kompyuta ndogo haifanyi kazi,Mtumiaji ameripoti: Kompyuta ndogo haifanyi kazi,Swahili,Laptop not working,Sales,Renewal,2025-04-27 21:15:28.543475,5ab81b6c,InsightDash,Telegram,2,East Europe,original
17036,3073,Anmeldeproblem,Kunde meldet: Anmeldeproblem,German,Login issue,Support,Account,2026-03-18 21:15:28.563395,c04d7551,DataSync,SMS,4,Southeast Asia,abbreviation
14904,2683,Datasynchronisatieprobleem,Gebruiker meldde: Datasynchronisatieprobleem,Dutch,Data sync issue,HR,Payroll,2026-03-22 21:15:28.533687,52ba521c,SearchEngine,SMS,1,Latin America,abbreviation
16730,3018,ڈیٹا سنک مسئلہ hai,صارف نے رپورٹ کیا: ڈیٹا سنک مسئلہ hai,Urdu,Data sync issue,HR,Payroll,2026-03-31 21:15:28.559374,d9572246,DataSync,Web,1,Scandinavia,codemix
4384,787,অ্যাকাউন্ট অ্যাক্সেস অস্বীকৃত / Accès au compte refusé,ব্যবহারকারী রিপোর্ট করেছেন: অ্যাকাউন্ট অ্যাক্সেস অস্বীকৃত / Accès au compte refusé,Bengali,Account access denied,Operations,Logistics,2026-04-12 21:15:28.421467,e30bebd7,DataSync,Browser Extension,1,Sub-Saharan Africa,cross_lang
7460,1346,Laptop funktioniert nicht,Kunde meldet: Laptop funktioniert nicht,German,Laptop not working,Finance,Billing,2026-02-27 21:15:28.452600,a54b7cc1,BillingPro,SMS,3,Oceania,original
9549,1717,Неисправность оборудования,Пользователь сообщил: Неисправность оборудования,Russian,Hardware malfunction,Finance,Payment,2025-11-06 21:15:28.474628,ba00d595,TicketMaster,Web,3,Europe,paraphrase
9467,1703,Laptop wrekt niet,Gebruiker meldde: Laptop wrekt niet,Dutch,Laptop not working,HR,Attendance,2025-06-14 21:15:28.473457,2537f4cd,IntegrationBus,Webhook,1,Americas,typo
18815,3397,Prestazioni lente,Problema relativo a Prestazioni lente,Italian,Slow performance,Sales,Discount,2025-10-28 21:15:28.577591,11d00bb2,SchedulerX,IVR,2,Caribbean,paraphrase
20846,-1,সফটওয়্যার আপডেট সমস্যা,ব্যবহারকারী রিপোর্ট করেছেন: হার্ডওয়্যার ত্রুটি,Bengali,different,IT,Network,2026-01-18 21:15:28.591128,8b6f1b3a,TicketMaster,Social Media,4,Southeast Asia,hard_negative
9427,1695,Fallo en auetnticación doble,Cliente reporta: Fallo en auetnticación doble,Spanish,Login issue,Sales,Pipeline,2026-03-05 21:15:28.473457,2b9f4d8f,BackupNow,Slack,5,South Asia,typo
11987,2147,Problème de connexion,Client signale: Problème de connexion,French,Login issue,Finance,Tax,2025-04-14 21:15:28.483386,ce9053d5,BillingPro,Kiosk,1,Asia,paraphrase
16309,2942,노트북이 작동하지 않음 / Máy tính xách tay không hoạt động,사용자 보고: 노트북이 작동하지 않음 / Máy tính xách tay không hoạt động,Korean,Laptop not working,IT,Hardware,2026-03-29 21:15:28.548603,b5ae4152,TicketMaster,Call,5,Oceania,cross_lang
9286,1670,Acess oà conta negado,Cliente reportou: Acess oà conta negado,Portuguese,Account access denied,Finance,Payment,2025-06-01 21:15:28.471536,7a3d0ceb,AdminPanel,SMS,4,Sub-Saharan Africa,typo
4994,898,L'app si blocca / แอปพลิเคชันหยุดทำงาน,Problema relativo a L'app si blocca / แอปพลิเคชันหยุดทำงาน,Italian,App crashing,Sales,Pipeline,2026-03-19 21:15:28.428186,960951ea,InsightDash,Mobile,2,Latin America,cross_lang
18016,3252,オフラインデターの不一致,オフラインデターの不一致 に関連する問題,Japanese,Data sync issue,Finance,Fraud,2026-01-17 21:15:28.573446,064aa202,HelpDesk,Mobile,3,Africa,typo
15620,2817,Kontozugriff verweigert!!!,Kunde meldet: Kontozugriff verweigert!!!,German,Account access denied,Support,Login,2026-03-15 21:15:28.543475,4f4b75c7,FlowEngine,Email,1,Europe,noise
9612,1726,Uygulama çöküyor,Uygulama çöküyor ile ilgili sorun,Turkish,App crashing,Operations,Inventory,2025-08-05 21:15:28.474628,15ea64db,InsightDash,Telegram,5,Asia,abbreviation
8886,1595,Yavaş performans,Kullanici bildirdi: Yavaş performans,Turkish,Slow performance,Support,Escalation,2025-07-02 21:15:28.460257,3efc3ba1,AuthGuard,Email,1,Scandinavia,original
9491,1707,Paiement échoué / الدفع غير ناجح,Client signale: Paiement échoué / الدفع غير ناجح,French,Payment failed,IT,Network,2025-12-03 21:15:28.473457,e5f30eb6,IntegrationBus,Browser Extension,5,North Africa,cross_lang
2505,452,Problema de atualização de software,Cliente reportou: Problema de atualização de software,Portuguese,Software update issue,Sales,Pipeline,2025-12-20 21:15:28.402994,6eb931d6,RoleManager,API,2,Balkans,abbreviation
6607,1194,Netzwerkfehler,Problem im Zusammenhang mit Netzwerkfehler,German,Network error,HR,Recruitment,2025-08-13 21:15:28.443784,5042a93e,NotifyMe,Chatbot,1,Oceania,original
10603,1905,Tatizo la usasishaji wa programu,Mtumiaji ameripoti: Tatizo la usasishaji wa programu,Swahili,Software update issue,IT,Infrastructure,2025-08-30 21:15:28.483386,64129e47,SecureLogin,Email,4,Latin America,paraphrase
18443,3332,Betaling mislukt مشكلة,Gebruiker meldde: Betaling mislukt مشكلة,Dutch,Payment failed,Sales,Forecast,2025-05-15 21:15:28.577591,cf79f4fc,NotifyMe,Telegram,3,Sub-Saharan Africa,codemix
183,32,Problema de atualiazção de software,Problema relacionado a Problema de atualiazção de software,Portuguese,Software update issue,IT,Security,2025-08-03 21:15:28.378963,dfb4b1a8,DataSync,Telegram,2,Sub-Saharan Africa,typo
20508,-1,Thanh toán thất bại,Van de lien quan den Lỗi đồng bộ dữ liệu,Vietnamese,different,IT,Network,2026-04-13 21:15:28.591128,f31e8e5f,PayFlow,SMS,2,East Europe,hard_negative
17566,3170,Uygulama çöküyor hai,Kullanici bildirdi: Uygulama çöküyor hai,Turkish,App crashing,IT,Hardware,2025-11-16 21:15:28.567415,0f51c8d9,AssetTrack,Social Media,1,Central Asia,codemix
15287,2753,مشكلة في تحديث البرنامج,أبلغ العميل عن: مشكلة في تحديث البرنامج,Arabic,Software update issue,Support,SLA,2025-04-28 21:15:28.537707,d79e40fb,FormBuilder,Social Media,3,Caribbean,abbreviation
16729,3017,硬件故障,用户反馈：硬件故障,Chinese,Hardware malfunction,Operations,Warehouse,2025-04-15 21:15:28.559374,aab47254,DataSync,Mobile,5,Southeast Asia,original
13297,2388,ノートパソコンが動かない / 电脑无响应,ユーザー報告: ノートパソコンが動かない / 电脑无响应,Japanese,Laptop not working,HR,Performance,2026-02-22 21:15:28.507491,f5dcbfd7,AppX,Kiosk,2,Central Asia,cross_lang
7695,1385,भुगतान करने में असमर्थ / Ödeme başarısız,समस्या भुगतान करने में असमर्थ / Ödeme başarısız से संबंधित है,Hindi,Payment failed,Sales,Discount,2025-11-05 21:15:28.456643,7e5bc38e,NetConnect,Browser Extension,3,Africa,cross_lang
11083,1990,소프트웨어 업데이트 문제,사용자 보고: 소프트웨어 업데이트 문제,Korean,Software update issue,Operations,Returns,2025-08-08 21:15:28.483386,72501a02,WorkflowAI,Webhook,2,Latin America,original
7975,1433,ল্যাপটপ কা জকরছে না,ল্যাপটপ কা জকরছে না সম্পর্কিত সমস্যা,Bengali,Laptop not working,Finance,Transaction,2025-10-24 21:15:28.459251,20806242,BackupNow,SMS,3,Latin America,typo
